"SDG_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","COG","Congo","2018","2018",82.05479,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRA","Brazil","2000","2000",94.18411,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRA","Brazil","2004","2004",96.84386,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRA","Brazil","2006","2006",97.5823,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRA","Brazil","2007","2007",97.80063,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRA","Brazil","2008","2008",97.84363,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRA","Brazil","2009","2009",98.06554,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRA","Brazil","2010","2010",97.51412,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRA","Brazil","2011","2011",98.48692,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRA","Brazil","2012","2012",98.61966,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRA","Brazil","2013","2013",98.73668,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRA","Brazil","2014","2014",98.84569,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRA","Brazil","2015","2015",98.96375,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRA","Brazil","2016","2016",99.11096,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRA","Brazil","2017","2017",99.15541,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","BRA","Brazil","2018","2018",99.20417,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","KGZ","Kyrgyzstan","2009","2009",99.70463,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","KGZ","Kyrgyzstan","2018","2018",99.69,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","KAZ","Kazakhstan","2009","2009",99.86511,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","KAZ","Kazakhstan","2010","2010",99.85091,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","KAZ","Kazakhstan","2018","2018",99.85091,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BFA","Burkina Faso","2003","2003",24.81137,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BFA","Burkina Faso","2005","2005",26.4829,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BFA","Burkina Faso","2006","2006",26.53412,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BFA","Burkina Faso","2007","2007",33.12532,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BFA","Burkina Faso","2014","2014",43.98583,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BFA","Burkina Faso","2018","2018",54.67,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","VNM","Viet Nam","2000","2000",95.58781,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","VNM","Viet Nam","2009","2009",97.39524,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","VNM","Viet Nam","2018","2018",98.46012,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SSD","South Sudan","2008","2008",36.70228,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SSD","South Sudan","2018","2018",47.90096,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TCD","Chad","2000","2000",55.6862,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TCD","Chad","2004","2004",53.70823,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TCD","Chad","2015","2015",51.8363,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TCD","Chad","2016","2016",40.69289,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SRB","Serbia","2003","2003",99.3568,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SRB","Serbia","2011","2011",99.30869,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SRB","Serbia","2016","2016",99.71982,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","THA","Thailand","2000","2000",98.09989,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","THA","Thailand","2005","2005",98.21679,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","THA","Thailand","2010","2010",96.64255,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","THA","Thailand","2013","2013",97.97784,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","THA","Thailand","2015","2015",98.00288,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","THA","Thailand","2018","2018",97.69088,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","URY","Uruguay","2006","2006",99.11466,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","URY","Uruguay","2007","2007",99.01907,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","URY","Uruguay","2008","2008",99.3203,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","URY","Uruguay","2009","2009",99.2278,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","URY","Uruguay","2010","2010",99.22541,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","URY","Uruguay","2011","2011",99.12098,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","URY","Uruguay","2012","2012",99.29778,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","URY","Uruguay","2013","2013",99.31015,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","URY","Uruguay","2014","2014",99.39062,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","URY","Uruguay","2015","2015",99.22868,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","URY","Uruguay","2016","2016",99.4413,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","URY","Uruguay","2017","2017",99.31699,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","URY","Uruguay","2018","2018",99.16599,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","CIV","Côte d'Ivoire","2000","2000",60.72365,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","CIV","Côte d'Ivoire","2012","2012",48.30996,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","CIV","Côte d'Ivoire","2014","2014",53.02069,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","CIV","Côte d'Ivoire","2018","2018",58.42015,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","LBN","Lebanon","2007","2007",98.39606,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","LBN","Lebanon","2009","2009",99.16173,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","LBN","Lebanon","2018","2018",99.66274,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MYS","Malaysia","2000","2000",97.2378,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MYS","Malaysia","2010","2010",98.41871,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MYS","Malaysia","2016","2016",97.61447,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MYS","Malaysia","2017","2017",97.27256,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MYS","Malaysia","2018","2018",96.85033,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ARM","Armenia","2001","2001",99.86167,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ARM","Armenia","2011","2011",99.87619,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","ARM","Armenia","2017","2017",99.87416,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","DOM","Dominican Republic","2002","2002",92.99864,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","DOM","Dominican Republic","2007","2007",94.62721,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","DOM","Dominican Republic","2010","2010",95.7753,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","DOM","Dominican Republic","2011","2011",96.09187,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","DOM","Dominican Republic","2012","2012",96.32187,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","DOM","Dominican Republic","2013","2013",96.7627,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","DOM","Dominican Republic","2014","2014",97.35356,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","DOM","Dominican Republic","2015","2015",97.22539,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","DOM","Dominican Republic","2016","2016",98.81259,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","XDN","Sudan (pre-secession)","2000","2000",72.33138,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SGP","Singapore","2000","2000",99.5046,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SGP","Singapore","2010","2010",99.75182,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SGP","Singapore","2011","2011",99.8872,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SGP","Singapore","2012","2012",99.89494,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SGP","Singapore","2013","2013",99.89861,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SGP","Singapore","2014","2014",99.90047,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SGP","Singapore","2015","2015",99.7849,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SGP","Singapore","2016","2016",99.92658,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SGP","Singapore","2017","2017",99.93044,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SGP","Singapore","2018","2018",99.92963,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","VEN","Venezuela (Bolivarian Republic of)","2001","2001",98.06629,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","VEN","Venezuela (Bolivarian Republic of)","2007","2007",98.8361,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","VEN","Venezuela (Bolivarian Republic of)","2009","2009",98.80499,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","VEN","Venezuela (Bolivarian Republic of)","2011","2011",98.23637,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","VEN","Venezuela (Bolivarian Republic of)","2015","2015",99.31739,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","VEN","Venezuela (Bolivarian Republic of)","2016","2016",99.09258,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MAC","China, Macao Special Administrative Region","2001","2001",99.43009,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MAC","China, Macao Special Administrative Region","2006","2006",99.58699,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MAC","China, Macao Special Administrative Region","2011","2011",99.65497,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MAC","China, Macao Special Administrative Region","2016","2016",99.72689,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","COL","Colombia","2004","2004",97.55252,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","COL","Colombia","2005","2005",97.51703,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","COL","Colombia","2006","2006",97.53366,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","COL","Colombia","2007","2007",97.48288,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","COL","Colombia","2008","2008",97.54666,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","COL","Colombia","2009","2009",97.44113,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","COL","Colombia","2010","2010",97.68272,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","COL","Colombia","2011","2011",97.76047,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","COL","Colombia","2014","2014",98.10671,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","COL","Colombia","2015","2015",98.15518,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","COL","Colombia","2016","2016",98.31204,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","COL","Colombia","2018","2018",98.63383,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","DOM","Dominican Republic","2002","2002",95.41705,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","DOM","Dominican Republic","2007","2007",96.93073,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","DOM","Dominican Republic","2010","2010",97.88349,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","DOM","Dominican Republic","2011","2011",98.05375,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","DOM","Dominican Republic","2012","2012",97.76923,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","DOM","Dominican Republic","2013","2013",98.25252,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","DOM","Dominican Republic","2014","2014",98.04481,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","DOM","Dominican Republic","2015","2015",98.03096,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","DOM","Dominican Republic","2016","2016",98.86737,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","SAU","Saudi Arabia","2000","2000",98.07428,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","SAU","Saudi Arabia","2004","2004",96.95305,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","SAU","Saudi Arabia","2013","2013",99.30072,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","SAU","Saudi Arabia","2017","2017",99.32152,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","MTQ","Martinique","2004","2004",99.7,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","MTQ","Martinique","2014","2014",99.7,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","ITA","Italy","2001","2001",99.81213,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","ITA","Italy","2011","2011",99.85964,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","ITA","Italy","2018","2018",99.93,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GHA","Ghana","2000","2000",65.48871,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GHA","Ghana","2010","2010",83.23453,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GHA","Ghana","2018","2018",92.20855,"‡","UIS Estimation"
