ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 25-29,Area type: National,2010,226.1714,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2010,381.1102,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 15-19,Area type: National,2010,93.7271,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 20-24,Area type: National,2010,146.6626,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 25-29,Area type: National,2010,140.7204,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2011,1228.9443,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 15-19,Area type: National,2011,397.5466,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 20-24,Area type: National,2011,460.6489,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 25-29,Area type: National,2011,370.7488,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2011,851.6669,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 15-19,Area type: National,2011,303.3962,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 20-24,Area type: National,2011,311.994,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 25-29,Area type: National,2011,236.2767,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2011,377.2774,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 15-19,Area type: National,2011,94.1504,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 20-24,Area type: National,2011,148.6549,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 25-29,Area type: National,2011,134.4722,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2012,1221.2528,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 15-19,Area type: National,2012,387.4107,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 20-24,Area type: National,2012,452.8299,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 25-29,Area type: National,2012,381.0121,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2012,850.677,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 15-19,Area type: National,2012,306.1898,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 20-24,Area type: National,2012,307.7957,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 25-29,Area type: National,2012,236.6915,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2012,370.5758,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 15-19,Area type: National,2012,81.2209,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 20-24,Area type: National,2012,145.0342,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 25-29,Area type: National,2012,144.3206,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2013,1269.7231,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 15-19,Area type: National,2013,392.7974,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 20-24,Area type: National,2013,481.8893,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 25-29,Area type: National,2013,395.0364,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2013,871.4271,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 15-19,Area type: National,2013,299.36130000000003,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 20-24,Area type: National,2013,319.2867,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): 25-29,Area type: National,2013,252.7791,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2013,398.296,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 15-19,Area type: National,2013,93.4361,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 20-24,Area type: National,2013,162.6026,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Female,Age (Youth bands): 25-29,Area type: National,2013,142.2573,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2014,1274.2476,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 15-19,Area type: National,2014,396.1205,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 20-24,Area type: National,2014,465.7392,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Total,Age (Youth bands): 25-29,Area type: National,2014,412.3878,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2014,837.029,,,Repository: ILO-STATISTICS - Micro data processing
